job_id,budget,task_id,method,seed,candidate_attempt,SUN
budget-final-made-0f82537991ac5e00ab89edf1,30,Au-Cr-Cs-Dy,baseline,1,27,0
budget-final-made-0f82537991ac5e00ab89edf1,30,Au-Cr-Cs-Dy,baseline,1,28,0
budget-final-made-0f82537991ac5e00ab89edf1,30,Au-Cr-Cs-Dy,baseline,1,29,0
budget-final-made-0f82537991ac5e00ab89edf1,30,Au-Cr-Cs-Dy,baseline,1,30,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,0,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,1,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,2,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,3,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,4,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,5,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,6,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,7,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,8,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,9,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,10,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,11,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,12,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,13,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,14,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,15,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,16,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,17,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,18,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,19,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,20,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,21,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,22,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,23,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,24,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,25,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,26,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,27,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,28,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,29,0
budget-final-made-e8a4bb098fe498d06e5fefc0,30,Au-Cr-Cs-Dy,esopt_graph_risk,1,30,0
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,0,0
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,1,1
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,2,1
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,3,1
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,4,1
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,5,1
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,6,2
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,7,3
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,8,4
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,9,5
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,10,6
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,11,7
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,12,8
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,13,9
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,14,10
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,15,10
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,16,11
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,17,12
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,18,12
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,19,12
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,20,12
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,21,13
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,22,14
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,23,15
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,24,16
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,25,17
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,26,18
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,27,18
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,28,18
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,29,18
budget-final-made-9068c1f42a4e19b5aad40540,30,Au-K-Tb,baseline,1,30,18
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,0,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,1,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,2,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,3,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,4,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,5,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,6,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,7,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,8,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,9,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,10,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,11,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,12,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,13,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,14,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,15,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,16,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,17,0
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,18,1
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,19,2
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,20,2
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,21,2
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,22,2
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,23,2
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,24,2
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,25,3
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,26,3
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,27,3
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,28,3
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,29,3
budget-final-made-c59e1b9d87045dbf2d81c82b,30,Au-K-Tb,esopt_graph_risk,1,30,3
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,0,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,1,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,2,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,3,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,4,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,5,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,6,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,7,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,8,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,9,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,10,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,11,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,12,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,13,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,14,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,15,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,16,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,17,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,18,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,19,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,20,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,21,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,22,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,23,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,24,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,25,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,26,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,27,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,28,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,29,0
budget-final-made-ff8a825b8e2ac6d1d4f7532c,30,Au-Tb-V-Y,baseline,1,30,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,0,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,1,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,2,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,3,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,4,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,5,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,6,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,7,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,8,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,9,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,10,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,11,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,12,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,13,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,14,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,15,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,16,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,17,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,18,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,19,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,20,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,21,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,22,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,23,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,24,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,25,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,26,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,27,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,28,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,29,0
budget-final-made-8b0f5d5e10193a64efa50b47,30,Au-Tb-V-Y,esopt_graph_risk,1,30,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,0,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,1,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,2,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,3,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,4,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,5,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,6,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,7,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,8,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,9,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,10,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,11,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,12,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,13,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,14,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,15,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,16,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,17,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,18,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,19,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,20,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,21,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,22,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,23,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,24,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,25,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,26,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,27,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,28,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,29,0
budget-final-made-9b22f46f38016340b4c7029a,30,Ba-Be-Hf-Li,baseline,1,30,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,0,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,1,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,2,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,3,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,4,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,5,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,6,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,7,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,8,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,9,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,10,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,11,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,12,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,13,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,14,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,15,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,16,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,17,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,18,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,19,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,20,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,21,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,22,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,23,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,24,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,25,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,26,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,27,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,28,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,29,0
budget-final-made-bcf101858cf19e586a18f9b2,30,Ba-Be-Hf-Li,esopt_graph_risk,1,30,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,0,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,1,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,2,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,3,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,4,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,5,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,6,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,7,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,8,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,9,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,10,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,11,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,12,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,13,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,14,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,15,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,16,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,17,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,18,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,19,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,20,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,21,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,22,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,23,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,24,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,25,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,26,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,27,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,28,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,29,0
budget-final-made-aa6d5d1f650c00591d6456ac,30,Ba-Nd-Ni-W,baseline,1,30,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,0,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,1,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,2,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,3,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,4,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,5,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,6,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,7,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,8,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,9,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,10,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,11,0
budget-final-made-29687eadc1cd9b021ab3531e,30,Ba-Nd-Ni-W,esopt_graph_risk,1,12,0
