mean_querywise_hv,brier,invalid_proposal_rate,final_hv_gain,generation,fitness,prior_rows
0.664038905174998,0.09017243611693215,0.0,0.6974882678904066,0,0.6550216615633048,0
0.6640401816574566,0.16697204706784002,0.0,0.6974914590965533,1,0.6473429769506726,0
0.6060286546683317,0.009042415534131602,0.0,0.6201412672148516,2,0.6051244131149185,0
