arm,task_id,budget,metric,evaluation_seeds,complete_three_seeds,n,mean,sample_variance_ddof1,SD
baseline_reference,Cr-Fe-Lu-Pt-Sc,50,mSUN,2,False,1,0.0,,
baseline_reference,Ho-In-Mg-Pd-Zr,10,SUN,2;3;4,True,3,0.6666666666666666,0.33333333333333337,0.5773502691896258
baseline_reference,Ho-In-Mg-Pd-Zr,10,AUDC,2;3;4,True,3,0.08,0.007300000000000001,0.08544003745317531
baseline_reference,Ho-In-Mg-Pd-Zr,10,mSUN,2;3;4,True,3,0.06666666666666667,0.003333333333333334,0.05773502691896258
baseline_reference,Ho-In-Mg-Pd-Zr,30,SUN,2;3;4,True,3,1.3333333333333333,2.3333333333333335,1.5275252316519468
baseline_reference,Ho-In-Mg-Pd-Zr,30,AUDC,2;3;4,True,3,0.03629629629629629,0.0024152263374485595,0.049144952308945826
baseline_reference,Ho-In-Mg-Pd-Zr,30,mSUN,2;3;4,True,3,0.044444444444444446,0.002592592592592593,0.05091750772173156
baseline_reference,Ho-In-Mg-Pd-Zr,50,SUN,,False,0,,,
baseline_reference,Ho-In-Mg-Pd-Zr,50,AUDC,,False,0,,,
baseline_reference,Ho-In-Mg-Pd-Zr,50,mSUN,,False,0,,,
uq_only_support_aware,Al-Li-V,10,SUN,2;3;4,True,3,0.3333333333333333,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Al-Li-V,10,AUDC,2;3;4,True,3,0.03,0.0027,0.05196152422706632
uq_only_support_aware,Al-Li-V,10,mSUN,2;3;4,True,3,0.03333333333333333,0.003333333333333334,0.05773502691896258
uq_only_support_aware,Al-Li-V,30,SUN,2;3;4,True,3,3.3333333333333335,4.333333333333334,2.081665999466133
uq_only_support_aware,Al-Li-V,30,AUDC,2;3;4,True,3,0.08814814814814814,0.004289300411522633,0.06549275083184881
uq_only_support_aware,Al-Li-V,30,mSUN,2;3;4,True,3,0.1111111111111111,0.004814814814814815,0.06938886664887109
uq_only_support_aware,Al-Li-V,50,SUN,2;3;4,True,3,5.0,12.0,3.4641016151377544
uq_only_support_aware,Al-Li-V,50,AUDC,2;3;4,True,3,0.11800000000000001,0.01175104,0.10840221399953047
uq_only_support_aware,Al-Li-V,50,mSUN,2;3;4,True,3,0.10000000000000002,0.0048000000000000004,0.06928203230275509
uq_only_support_aware,Al-V-Zn,10,SUN,2;3;4,True,3,5.0,4.0,2.0
uq_only_support_aware,Al-V-Zn,10,AUDC,2;3;4,True,3,0.6166666666666666,0.03213333333333333,0.17925772879665003
uq_only_support_aware,Al-V-Zn,10,mSUN,2;3;4,True,3,0.5,0.039999999999999994,0.19999999999999998
uq_only_support_aware,Al-V-Zn,30,SUN,2;3;4,True,3,9.333333333333334,2.3333333333333335,1.5275252316519468
uq_only_support_aware,Al-V-Zn,30,AUDC,2;3;4,True,3,0.3948148148148148,0.0028497942386831285,0.053383464094072505
uq_only_support_aware,Al-V-Zn,30,mSUN,2;3;4,True,3,0.3111111111111111,0.0025925925925925912,0.05091750772173154
uq_only_support_aware,Al-V-Zn,50,SUN,2;3;4,True,3,16.0,12.0,3.4641016151377544
uq_only_support_aware,Al-V-Zn,50,AUDC,2;3;4,True,3,0.29919999999999997,0.00425152,0.0652036808776928
uq_only_support_aware,Al-V-Zn,50,mSUN,2;3;4,True,3,0.32,0.0048,0.06928203230275509
uq_only_support_aware,Au-K-Tb,10,SUN,2;3;4,True,3,2.0,3.0,1.7320508075688772
uq_only_support_aware,Au-K-Tb,10,AUDC,2;3;4,True,3,0.20666666666666667,0.03563333333333333,0.1887679351302369
uq_only_support_aware,Au-K-Tb,10,mSUN,2;3;4,True,3,0.19999999999999998,0.03,0.17320508075688773
uq_only_support_aware,Au-K-Tb,30,SUN,2;3;4,True,3,11.0,9.0,3.0
uq_only_support_aware,Au-K-Tb,30,AUDC,2;3;4,True,3,0.2959259259259259,0.01479300411522634,0.12162649429802021
uq_only_support_aware,Au-K-Tb,30,mSUN,2;3;4,True,3,0.3666666666666667,0.010000000000000002,0.1
uq_only_support_aware,Au-K-Tb,50,SUN,2;3;4,True,3,6.666666666666667,40.33333333333333,6.350852961085883
uq_only_support_aware,Au-K-Tb,50,AUDC,2;3;4,True,3,0.136,0.022188,0.14895636945092344
uq_only_support_aware,Au-K-Tb,50,mSUN,2;3;4,True,3,0.13333333333333333,0.01613333333333334,0.1270170592217177
uq_only_support_aware,Co-Dy-W,10,SUN,2;3;4,True,3,1.0,1.0,1.0
uq_only_support_aware,Co-Dy-W,10,AUDC,2;3;4,True,3,0.11,0.0091,0.09539392014169457
uq_only_support_aware,Co-Dy-W,10,mSUN,2;3;4,True,3,0.10000000000000002,0.010000000000000002,0.1
uq_only_support_aware,Co-Dy-W,30,SUN,2;3;4,True,3,0.6666666666666666,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Co-Dy-W,30,AUDC,2;3;4,True,3,0.04296296296296296,0.0013855967078189302,0.03722360417556218
uq_only_support_aware,Co-Dy-W,30,mSUN,2;3;4,True,3,0.022222222222222223,0.00037037037037037035,0.019245008972987525
uq_only_support_aware,Co-Dy-W,50,SUN,2;3;4,True,3,0.3333333333333333,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Co-Dy-W,50,AUDC,2;3;4,True,3,0.012933333333333333,0.0005018133333333334,0.022401190444557482
uq_only_support_aware,Co-Dy-W,50,mSUN,2;3;4,True,3,0.006666666666666667,0.00013333333333333334,0.011547005383792516
uq_only_support_aware,Co-Mg-Na,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Mg-Na,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Mg-Na,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Mg-Na,30,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Mg-Na,30,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Mg-Na,30,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Mg-Na,50,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Mg-Na,50,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Mg-Na,50,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Pd-Tl,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Pd-Tl,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Pd-Tl,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Pd-Tl,30,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Pd-Tl,30,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Pd-Tl,30,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Pd-Tl,50,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Pd-Tl,50,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Pd-Tl,50,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ga-Ho-Lu,10,SUN,2;3;4,True,3,4.666666666666667,2.333333333333333,1.5275252316519465
uq_only_support_aware,Ga-Ho-Lu,10,AUDC,2;3;4,True,3,0.5866666666666666,0.04223333333333333,0.20550750189064468
uq_only_support_aware,Ga-Ho-Lu,10,mSUN,2;3;4,True,3,0.4666666666666666,0.02333333333333333,0.15275252316519466
uq_only_support_aware,Ga-Ho-Lu,30,SUN,2;3;4,True,3,13.333333333333334,6.333333333333333,2.516611478423583
uq_only_support_aware,Ga-Ho-Lu,30,AUDC,2;3;4,True,3,0.4222222222222222,0.0013370370370370374,0.036565517048676305
uq_only_support_aware,Ga-Ho-Lu,30,mSUN,2;3;4,True,3,0.4444444444444444,0.007037037037037039,0.08388704928078612
uq_only_support_aware,Ga-Ho-Lu,50,SUN,2;3;4,True,3,17.666666666666668,54.333333333333336,7.371114795831994
uq_only_support_aware,Ga-Ho-Lu,50,AUDC,2;3;4,True,3,0.3622666666666667,0.003912373333333332,0.06254896748415062
uq_only_support_aware,Ga-Ho-Lu,50,mSUN,2;3;4,True,3,0.35333333333333333,0.021733333333333337,0.14742229591663988
uq_only_support_aware,Ga-Pt-Tm,10,SUN,2;3;4,True,3,4.0,3.0,1.7320508075688772
uq_only_support_aware,Ga-Pt-Tm,10,AUDC,2;3;4,True,3,0.52,0.05230000000000001,0.22869193252058545
uq_only_support_aware,Ga-Pt-Tm,10,mSUN,2;3;4,True,3,0.39999999999999997,0.03,0.17320508075688773
uq_only_support_aware,Ga-Pt-Tm,30,SUN,2;3;4,True,3,12.333333333333334,17.333333333333332,4.163331998932265
uq_only_support_aware,Ga-Pt-Tm,30,AUDC,2;3;4,True,3,0.4062962962962963,0.006678189300411526,0.08172018906250478
uq_only_support_aware,Ga-Pt-Tm,30,mSUN,2;3;4,True,3,0.41111111111111115,0.01925925925925926,0.13877773329774218
uq_only_support_aware,Ga-Pt-Tm,50,SUN,2;3;4,True,3,21.0,49.0,7.0
uq_only_support_aware,Ga-Pt-Tm,50,AUDC,2;3;4,True,3,0.4396,0.017943519999999994,0.13395342474158692
uq_only_support_aware,Ga-Pt-Tm,50,mSUN,2;3;4,True,3,0.42,0.019599999999999992,0.13999999999999999
uq_only_support_aware,Hf-Ni-Zr,10,SUN,2;3;4,True,3,4.333333333333333,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Hf-Ni-Zr,10,AUDC,2;3;4,True,3,0.59,0.00030000000000000057,0.01732050807568879
uq_only_support_aware,Hf-Ni-Zr,10,mSUN,2;3;4,True,3,0.43333333333333335,0.0033333333333333322,0.05773502691896257
uq_only_support_aware,Hf-Ni-Zr,30,SUN,2;3;4,True,3,7.666666666666667,1.3333333333333335,1.1547005383792517
uq_only_support_aware,Hf-Ni-Zr,30,AUDC,2;3;4,True,3,0.28259259259259256,0.0007028806584362136,0.02651189654544189
uq_only_support_aware,Hf-Ni-Zr,30,mSUN,2;3;4,True,3,0.25555555555555554,0.0014814814814814808,0.03849001794597504
uq_only_support_aware,Hf-Ni-Zr,50,SUN,2;3;4,True,3,14.666666666666666,2.3333333333333335,1.5275252316519468
uq_only_support_aware,Hf-Ni-Zr,50,AUDC,2;3;4,True,3,0.34346666666666664,0.0023520533333333342,0.04849797246621073
uq_only_support_aware,Hf-Ni-Zr,50,mSUN,2;3;4,True,3,0.29333333333333333,0.0009333333333333331,0.03055050463303893
uq_only_support_aware,Mg-Sn-Sr,10,SUN,2;3;4,True,3,7.0,19.0,4.358898943540674
uq_only_support_aware,Mg-Sn-Sr,10,AUDC,2;3;4,True,3,0.69,0.1843,0.4293017586733136
uq_only_support_aware,Mg-Sn-Sr,10,mSUN,2;3;4,True,3,0.7000000000000001,0.18999999999999997,0.43588989435406733
uq_only_support_aware,Mg-Sn-Sr,30,SUN,2;3;4,True,3,11.0,4.0,2.0
uq_only_support_aware,Mg-Sn-Sr,30,AUDC,2;3;4,True,3,0.4425925925925926,0.012851028806584359,0.11336237826803193
uq_only_support_aware,Mg-Sn-Sr,30,mSUN,2;3;4,True,3,0.3666666666666667,0.004444444444444446,0.06666666666666668
uq_only_support_aware,Mg-Sn-Sr,50,SUN,2;3;4,True,3,37.666666666666664,30.333333333333336,5.507570547286102
uq_only_support_aware,Mg-Sn-Sr,50,AUDC,2;3;4,True,3,0.7518666666666666,0.024337333333333343,0.1560042734457404
uq_only_support_aware,Mg-Sn-Sr,50,mSUN,2;3;4,True,3,0.7533333333333333,0.012133333333333333,0.11015141094572203
uq_only_support_aware,Au-Cr-Cs-Dy,10,SUN,2;3;4,True,3,0.3333333333333333,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Au-Cr-Cs-Dy,10,AUDC,2;3;4,True,3,0.06333333333333334,0.012033333333333333,0.1096965511460289
uq_only_support_aware,Au-Cr-Cs-Dy,10,mSUN,2;3;4,True,3,0.03333333333333333,0.003333333333333334,0.05773502691896258
uq_only_support_aware,Au-Cr-Cs-Dy,30,SUN,2;3;4,True,3,0.6666666666666666,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Au-Cr-Cs-Dy,30,AUDC,2;3;4,True,3,0.035555555555555556,0.0009493827160493827,0.03081205471969344
uq_only_support_aware,Au-Cr-Cs-Dy,30,mSUN,2;3;4,True,3,0.022222222222222223,0.00037037037037037035,0.019245008972987525
uq_only_support_aware,Au-Cr-Cs-Dy,50,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Au-Cr-Cs-Dy,50,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Au-Cr-Cs-Dy,50,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Au-Tb-V-Y,10,SUN,2;3;4,True,3,0.6666666666666666,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Au-Tb-V-Y,10,AUDC,2;3;4,True,3,0.08,0.004900000000000001,0.07
uq_only_support_aware,Au-Tb-V-Y,10,mSUN,2;3;4,True,3,0.06666666666666667,0.003333333333333334,0.05773502691896258
uq_only_support_aware,Au-Tb-V-Y,30,SUN,2;3;4,True,3,0.3333333333333333,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Au-Tb-V-Y,30,AUDC,2;3;4,True,3,0.02037037037037037,0.0012448559670781895,0.035282516450477135
uq_only_support_aware,Au-Tb-V-Y,30,mSUN,2;3;4,True,3,0.011111111111111112,0.0003703703703703703,0.019245008972987525
uq_only_support_aware,Au-Tb-V-Y,50,SUN,2;3,False,2,0.5,0.5,0.7071067811865476
uq_only_support_aware,Au-Tb-V-Y,50,AUDC,2;3,False,2,0.019,0.000722,0.026870057685088804
uq_only_support_aware,Au-Tb-V-Y,50,mSUN,2;3,False,2,0.01,0.0002,0.01414213562373095
uq_only_support_aware,Ba-Be-Hf-Li,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Be-Hf-Li,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Be-Hf-Li,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Be-Hf-Li,30,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Be-Hf-Li,30,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Be-Hf-Li,30,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Be-Hf-Li,50,SUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ba-Be-Hf-Li,50,AUDC,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ba-Be-Hf-Li,50,mSUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ba-Nd-Ni-W,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Nd-Ni-W,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Nd-Ni-W,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Nd-Ni-W,30,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Nd-Ni-W,30,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Nd-Ni-W,30,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ba-Nd-Ni-W,50,SUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ba-Nd-Ni-W,50,AUDC,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ba-Nd-Ni-W,50,mSUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ca-Pd-Sn-W,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ca-Pd-Sn-W,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ca-Pd-Sn-W,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ca-Pd-Sn-W,30,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ca-Pd-Sn-W,30,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ca-Pd-Sn-W,30,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Ca-Pd-Sn-W,50,SUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ca-Pd-Sn-W,50,AUDC,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ca-Pd-Sn-W,50,mSUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ce-Er-Pb-Rh,10,SUN,2;3;4,True,3,1.6666666666666667,1.3333333333333335,1.1547005383792517
uq_only_support_aware,Ce-Er-Pb-Rh,10,AUDC,2;3;4,True,3,0.25,0.0108,0.10392304845413264
uq_only_support_aware,Ce-Er-Pb-Rh,10,mSUN,2;3;4,True,3,0.16666666666666666,0.013333333333333332,0.11547005383792515
uq_only_support_aware,Ce-Er-Pb-Rh,30,SUN,2;3;4,True,3,8.0,9.0,3.0
uq_only_support_aware,Ce-Er-Pb-Rh,30,AUDC,2;3;4,True,3,0.23185185185185184,0.0003954732510288066,0.01988650927208711
uq_only_support_aware,Ce-Er-Pb-Rh,30,mSUN,2;3;4,True,3,0.26666666666666666,0.009999999999999998,0.09999999999999999
uq_only_support_aware,Ce-Er-Pb-Rh,50,SUN,2;3,False,2,6.5,0.5,0.7071067811865476
uq_only_support_aware,Ce-Er-Pb-Rh,50,AUDC,2;3,False,2,0.1122,7.68800000000001e-05,0.008768124086713196
uq_only_support_aware,Ce-Er-Pb-Rh,50,mSUN,2;3,False,2,0.13,0.00020000000000000036,0.014142135623730963
uq_only_support_aware,Ce-Ir-Pt-Sn,10,SUN,2;3;4,True,3,1.6666666666666667,4.333333333333333,2.0816659994661326
uq_only_support_aware,Ce-Ir-Pt-Sn,10,AUDC,2;3;4,True,3,0.09666666666666668,0.007233333333333334,0.08504900548115382
uq_only_support_aware,Ce-Ir-Pt-Sn,10,mSUN,2;3;4,True,3,0.16666666666666666,0.04333333333333334,0.2081665999466133
uq_only_support_aware,Ce-Ir-Pt-Sn,30,SUN,2;3;4,True,3,3.3333333333333335,4.333333333333334,2.081665999466133
uq_only_support_aware,Ce-Ir-Pt-Sn,30,AUDC,2;3;4,True,3,0.16222222222222224,0.010482716049382716,0.10238513588105803
uq_only_support_aware,Ce-Ir-Pt-Sn,30,mSUN,2;3;4,True,3,0.1111111111111111,0.004814814814814815,0.06938886664887109
uq_only_support_aware,Ce-Ir-Pt-Sn,50,SUN,2;3,False,2,6.5,0.5,0.7071067811865476
uq_only_support_aware,Ce-Ir-Pt-Sn,50,AUDC,2;3,False,2,0.1162,0.002394319999999999,0.04893178925810908
uq_only_support_aware,Ce-Ir-Pt-Sn,50,mSUN,2;3,False,2,0.13,0.00020000000000000036,0.014142135623730963
uq_only_support_aware,Co-Dy-Ta-Y,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Dy-Ta-Y,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Dy-Ta-Y,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Co-Dy-Ta-Y,30,SUN,2;3;4,True,3,1.0,0.0,0.0
uq_only_support_aware,Co-Dy-Ta-Y,30,AUDC,2;3;4,True,3,0.027037037037037037,0.0002781893004115227,0.01667900777658919
uq_only_support_aware,Co-Dy-Ta-Y,30,mSUN,2;3;4,True,3,0.03333333333333333,0.0,0.0
uq_only_support_aware,Co-Dy-Ta-Y,50,SUN,2;3,False,2,4.5,40.5,6.363961030678928
uq_only_support_aware,Co-Dy-Ta-Y,50,AUDC,2;3,False,2,0.093,0.017298,0.13152186130069785
uq_only_support_aware,Co-Dy-Ta-Y,50,mSUN,2;3,False,2,0.09,0.0162,0.12727922061357855
uq_only_support_aware,Dy-K-Pd-Sm,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Dy-K-Pd-Sm,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Dy-K-Pd-Sm,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Dy-K-Pd-Sm,30,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Dy-K-Pd-Sm,30,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Dy-K-Pd-Sm,30,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Dy-K-Pd-Sm,50,SUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Dy-K-Pd-Sm,50,AUDC,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Dy-K-Pd-Sm,50,mSUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Eu-Nb-Sn-Tl,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Eu-Nb-Sn-Tl,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Eu-Nb-Sn-Tl,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Eu-Nb-Sn-Tl,30,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Eu-Nb-Sn-Tl,30,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Eu-Nb-Sn-Tl,30,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Eu-Nb-Sn-Tl,50,SUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Eu-Nb-Sn-Tl,50,AUDC,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Eu-Nb-Sn-Tl,50,mSUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ag-Nd-Pd-Pt-Tb,10,SUN,2;3;4,True,3,3.6666666666666665,5.333333333333334,2.3094010767585034
uq_only_support_aware,Ag-Nd-Pd-Pt-Tb,10,AUDC,2;3;4,True,3,0.4166666666666667,0.04213333333333333,0.20526405757787536
uq_only_support_aware,Ag-Nd-Pd-Pt-Tb,10,mSUN,2;3;4,True,3,0.3666666666666667,0.053333333333333344,0.23094010767585033
uq_only_support_aware,Ag-Nd-Pd-Pt-Tb,30,SUN,2;3;4,True,3,13.0,1.0,1.0
uq_only_support_aware,Ag-Nd-Pd-Pt-Tb,30,AUDC,2;3;4,True,3,0.3848148148148149,0.006111522633744856,0.0781762280603564
uq_only_support_aware,Ag-Nd-Pd-Pt-Tb,30,mSUN,2;3;4,True,3,0.43333333333333335,0.0011111111111111107,0.033333333333333326
uq_only_support_aware,Ag-Nd-Pd-Pt-Tb,50,SUN,2;3,False,2,15.5,0.5,0.7071067811865476
uq_only_support_aware,Ag-Nd-Pd-Pt-Tb,50,AUDC,2;3,False,2,0.353,0.00022471999999999992,0.014990663761154805
uq_only_support_aware,Ag-Nd-Pd-Pt-Tb,50,mSUN,2;3,False,2,0.31,0.00020000000000000036,0.014142135623730963
uq_only_support_aware,Al-Hg-K-Mg-W,10,SUN,2;3;4,True,3,1.3333333333333333,2.3333333333333335,1.5275252316519468
uq_only_support_aware,Al-Hg-K-Mg-W,10,AUDC,2;3;4,True,3,0.16,0.021699999999999997,0.14730919862656233
uq_only_support_aware,Al-Hg-K-Mg-W,10,mSUN,2;3;4,True,3,0.13333333333333333,0.02333333333333333,0.15275252316519466
uq_only_support_aware,Al-Hg-K-Mg-W,30,SUN,2;3;4,True,3,0.3333333333333333,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Al-Hg-K-Mg-W,30,AUDC,2;3;4,True,3,0.004814814814814814,6.954732510288067e-05,0.008339503888294596
uq_only_support_aware,Al-Hg-K-Mg-W,30,mSUN,2;3;4,True,3,0.011111111111111112,0.0003703703703703703,0.019245008972987525
uq_only_support_aware,Al-Hg-K-Mg-W,50,SUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Al-Hg-K-Mg-W,50,AUDC,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Al-Hg-K-Mg-W,50,mSUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Al-Lu-Pt-Rb-Sm,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Al-Lu-Pt-Rb-Sm,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Al-Lu-Pt-Rb-Sm,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Al-Lu-Pt-Rb-Sm,30,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Al-Lu-Pt-Rb-Sm,30,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Al-Lu-Pt-Rb-Sm,30,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Al-Lu-Pt-Rb-Sm,50,SUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Al-Lu-Pt-Rb-Sm,50,AUDC,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Al-Lu-Pt-Rb-Sm,50,mSUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Ca-Fe-Gd-Pb-Tb,10,SUN,2;3;4,True,3,0.3333333333333333,0.33333333333333337,0.5773502691896258
uq_only_support_aware,Ca-Fe-Gd-Pb-Tb,10,AUDC,2;3;4,True,3,0.049999999999999996,0.007500000000000001,0.08660254037844387
uq_only_support_aware,Ca-Fe-Gd-Pb-Tb,10,mSUN,2;3;4,True,3,0.03333333333333333,0.003333333333333334,0.05773502691896258
uq_only_support_aware,Ca-Fe-Gd-Pb-Tb,30,SUN,2;3;4,True,3,1.6666666666666667,4.333333333333333,2.0816659994661326
uq_only_support_aware,Ca-Fe-Gd-Pb-Tb,30,AUDC,2;3;4,True,3,0.011481481481481481,0.0001065843621399177,0.010323970270197299
uq_only_support_aware,Ca-Fe-Gd-Pb-Tb,30,mSUN,2;3;4,True,3,0.05555555555555555,0.004814814814814815,0.06938886664887109
uq_only_support_aware,Ca-Fe-Gd-Pb-Tb,50,SUN,2;3,False,2,3.5,24.5,4.949747468305833
uq_only_support_aware,Ca-Fe-Gd-Pb-Tb,50,AUDC,2;3,False,2,0.0186,0.0006919199999999998,0.026304372260139566
uq_only_support_aware,Ca-Fe-Gd-Pb-Tb,50,mSUN,2;3,False,2,0.07,0.009800000000000001,0.09899494936611666
uq_only_support_aware,Cd-Gd-Mn-Na-Ta,10,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Cd-Gd-Mn-Na-Ta,10,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Cd-Gd-Mn-Na-Ta,10,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Cd-Gd-Mn-Na-Ta,30,SUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Cd-Gd-Mn-Na-Ta,30,AUDC,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Cd-Gd-Mn-Na-Ta,30,mSUN,2;3;4,True,3,0.0,0.0,0.0
uq_only_support_aware,Cd-Gd-Mn-Na-Ta,50,SUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Cd-Gd-Mn-Na-Ta,50,AUDC,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Cd-Gd-Mn-Na-Ta,50,mSUN,2;3,False,2,0.0,0.0,0.0
uq_only_support_aware,Cd-Li-Nd-Ti-W,10,SUN,2;3;4,True,3,0.3333333333333333,0.33333333333333337,0.5773502691896258
