job_id,budget,task_id,method,seed,candidate_attempt,SUN
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,1,0
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,2,0
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,3,0
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,4,0
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,5,0
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,6,0
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,7,0
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,8,0
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,9,0
all30-final-made-4f2170f84bd98c346e4d478e,10,Cd-Gd-Mn-Na-Ta,baseline,1,10,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,0,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,1,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,2,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,3,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,4,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,5,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,6,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,7,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,8,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,9,0
all30-final-made-77e8aed9df72d16d470b6252,10,Cd-Gd-Mn-Na-Ta,esopt_graph_risk,1,10,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,0,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,1,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,2,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,3,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,4,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,5,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,6,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,7,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,8,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,9,0
all30-final-made-b9fe5a319d6c88bb44e6d609,10,Cd-Li-Nd-Ti-W,baseline,1,10,0
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,0,0
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,1,1
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,2,1
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,3,2
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,4,3
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,5,3
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,6,4
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,7,5
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,8,5
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,9,6
all30-final-made-844717030b1249db9cea8c19,10,Cd-Li-Nd-Ti-W,esopt_graph_risk,1,10,7
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,0,0
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,1,1
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,2,1
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,3,1
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,4,1
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,5,1
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,6,1
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,7,1
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,8,1
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,9,1
all30-final-made-b0b5169d793729c1ce52868e,10,Ce-Er-Pb-Rh,baseline,1,10,1
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,0,0
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,1,1
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,2,1
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,3,2
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,4,3
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,5,4
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,6,4
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,7,4
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,8,4
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,9,4
all30-final-made-ad9a8021ac5bcfa3cbf9354b,10,Ce-Er-Pb-Rh,esopt_graph_risk,1,10,4
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,0,0
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,1,0
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,2,1
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,3,2
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,4,2
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,5,2
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,6,2
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,7,2
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,8,2
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,9,2
all30-final-made-b02d850a98d7df9b443caae7,10,Ce-Ir-Pt-Sn,baseline,1,10,3
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,0,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,1,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,2,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,3,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,4,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,5,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,6,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,7,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,8,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,9,0
all30-final-made-9d0aa6b7ec047537b2499ee9,10,Ce-Ir-Pt-Sn,esopt_graph_risk,1,10,0
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,0,0
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,1,0
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,2,0
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,3,0
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,4,0
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,5,0
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,6,1
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,7,1
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,8,1
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,9,1
all30-final-made-8f2f1a7d5d9c8003b8c178a8,10,Co-Dy-Ta-Y,baseline,1,10,1
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,0,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,1,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,2,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,3,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,4,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,5,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,6,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,7,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,8,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,9,0
all30-final-made-9bfd0c2924e1c0658de0c66d,10,Co-Dy-Ta-Y,esopt_graph_risk,1,10,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,0,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,1,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,2,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,3,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,4,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,5,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,6,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,7,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,8,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,9,0
extension-final-made-f909f98ebec6c4dab4535b82,10,Co-Dy-W,baseline,1,10,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,0,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,1,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,2,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,3,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,4,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,5,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,6,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,7,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,8,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,9,0
extension-final-made-ee71cc7e8c4f6d365c622b99,10,Co-Dy-W,esopt_graph_risk,1,10,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,0,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,1,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,2,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,3,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,4,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,5,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,6,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,7,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,8,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,9,0
all30-final-made-cb6bf8e9beffc5bb74ce0332,10,Co-Hf-In-Ru-Tm,baseline,1,10,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,0,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,1,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,2,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,3,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,4,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,5,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,6,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,7,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,8,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,9,0
all30-final-made-d9145d771ec6fc6924d7a738,10,Co-Hg-Mg-Sr-W,baseline,1,10,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,0,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,1,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,2,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,3,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,4,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,5,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,6,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,7,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,8,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,9,0
all30-final-made-32f7c3901d238e4cf22c39b3,10,Co-Hg-Mg-Sr-W,esopt_graph_risk,1,10,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,0,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,1,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,2,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,3,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,4,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,5,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,6,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,7,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,8,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,9,0
extension-final-made-6984f2ad558abdeabef13188,10,Co-Mg-Na,baseline,1,10,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,0,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,1,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,2,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,3,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,4,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,5,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,6,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,7,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,8,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,9,0
extension-final-made-1c68af5110c5af1dffea6c7d,10,Co-Mg-Na,esopt_graph_risk,1,10,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,0,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,1,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,2,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,3,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,4,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,5,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,6,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,7,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,8,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,9,0
all30-final-made-7d6cba0dbc20d964713362bb,10,Co-Pd-Tl,baseline,1,10,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,0,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,1,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,2,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,3,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,4,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,5,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,6,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,7,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,8,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,9,0
all30-final-made-45444501a86d93fedab34138,10,Co-Pd-Tl,esopt_graph_risk,1,10,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,0,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,1,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,2,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,3,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,4,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,5,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,6,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,7,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,8,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,9,0
all30-final-made-fc32992f7efefd416e04c208,10,Cr-Fe-Lu-Pt-Sc,baseline,1,10,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,0,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,1,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,2,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,3,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,4,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,5,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,6,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,7,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,8,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,9,0
all30-final-made-2f9df183906d1a04875a9fe2,10,Cr-Fe-Lu-Pt-Sc,esopt_graph_risk,1,10,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,0,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,1,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,2,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,3,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,4,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,5,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,6,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,7,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,8,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,9,0
all30-final-made-1500a7c5b01112deaf43bfe9,10,Dy-K-Pd-Sm,baseline,1,10,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,0,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,1,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,2,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,3,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,4,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,5,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,6,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,7,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,8,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,9,0
all30-final-made-097dbe77e9aa0571f74bbc31,10,Eu-Nb-Sn-Tl,baseline,1,10,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,0,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,1,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,2,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,3,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,4,0
all30-final-made-f5c545c2fcf285a7aedc552f,10,Eu-Nb-Sn-Tl,esopt_graph_risk,1,5,0
