cohort,budget,method,reference,metric,n_pairs,mean_method,mean_reference,difference,interval95,macro_stratum_difference,stratum_sizes,wins,ties,losses,mean_ratio
DW_Proteomics,20,ActionPool2,Common2,episode_wall_seconds,20,343.79952142706026,104.2411686887499,239.55835273831036,"[234.67011370450695,244.2702998084764]",239.55835273831036,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,3.298116528735392
DW_Proteomics,20,ActionPool2,Common2,whole_job_wall_seconds,20,370.9795528449002,133.3268338163849,237.65271902851526,"[232.74199554505785,242.35330536602777]",237.65271902851526,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,2.782482282267394
DW_Proteomics,20,Public2,Common2,task_progress,20,0.06875,0.08125,-0.0125,"[-0.05640624999999999,0.03125]",-0.0125,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",4,12,4,0.8461538461538461
DW_Proteomics,20,Public2,Common2,task_success,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,20,Public2,Common2,action_success_rate,20,0.58,0.4875000000000001,0.09249999999999999,"[-0.015000000000000003,0.19749999999999995]",0.0925,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",9,5,6,1.1897435897435895
DW_Proteomics,20,Public2,Common2,environment_calls,20,20.0,20.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,20,Public2,Common2,generation_calls,20,40.0,40.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,20,Public2,Common2,pooling_forwards,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,20,Public2,Common2,total_tokens,20,158219.25,159400.25,-1181.0,"[-2923.4625,563.8237499999996]",-1181.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",10,1,9,0.992590977743134
DW_Proteomics,20,Public2,Common2,episode_wall_seconds,20,103.28966244840994,104.2411686887499,-0.9515062403399497,"[-1.7879650847730226,-0.14469008624204455]",-0.9515062403399497,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",8,0,12,0.9908720685664891
DW_Proteomics,20,Public2,Common2,whole_job_wall_seconds,20,132.52824098044076,133.3268338163849,-0.7985928359441459,"[-1.4468101317959372,-0.19238895909278678]",-0.7985928359441459,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",5,0,15,0.9940102617523796
DW_Proteomics,30,ActionPool2,Native,task_progress,20,0.075,0.0875,-0.0125,"[-0.05625,0.03125]",-0.0125,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",4,11,5,0.8571428571428572
DW_Proteomics,30,ActionPool2,Native,task_success,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,30,ActionPool2,Native,action_success_rate,20,0.6266666666666667,0.39333333333333337,0.2333333333333333,"[0.13995833333333332,0.34004166666666646]",0.23333333333333336,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",17,0,3,1.5932203389830508
DW_Proteomics,30,ActionPool2,Native,environment_calls,20,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,30,ActionPool2,Native,generation_calls,20,60.0,30.0,30.0,"[30.0,30.0]",30.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,2.0
DW_Proteomics,30,ActionPool2,Native,pooling_forwards,20,120.0,0.0,120.0,"[120.0,120.0]",120.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,
DW_Proteomics,30,ActionPool2,Native,total_tokens,20,237895.95,121020.0,116875.95,"[113353.83,120128.4825]",116875.95000000001,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,1.9657573128408528
DW_Proteomics,30,ActionPool2,Native,episode_wall_seconds,20,509.7569239115634,87.1291154735256,422.62780843803773,"[412.0140922331706,433.40268855966247]",422.62780843803773,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,5.850592206074378
DW_Proteomics,30,ActionPool2,Native,whole_job_wall_seconds,20,536.9764839737094,114.47939860912156,422.49708536458786,"[410.9879890009646,433.7847843842063]",422.49708536458786,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,4.690594906138194
DW_Proteomics,30,Common2,Native,task_progress,20,0.075,0.0875,-0.0125,"[-0.05625,0.03125]",-0.012499999999999999,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",5,9,6,0.8571428571428572
DW_Proteomics,30,Common2,Native,task_success,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,30,Common2,Native,action_success_rate,20,0.49000000000000005,0.39333333333333337,0.09666666666666665,"[-0.013333333333333319,0.20837499999999975]",0.09666666666666668,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",14,1,5,1.2457627118644068
DW_Proteomics,30,Common2,Native,environment_calls,20,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,30,Common2,Native,generation_calls,20,60.0,30.0,30.0,"[30.0,30.0]",30.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,2.0
DW_Proteomics,30,Common2,Native,pooling_forwards,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,30,Common2,Native,total_tokens,20,243043.65,121020.0,122023.65,"[118374.03375,125099.38875]",122023.65,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,2.008293257312841
DW_Proteomics,30,Common2,Native,episode_wall_seconds,20,153.82598253688775,87.1291154735256,66.69686706336215,"[65.55934043845744,67.72313299254819]",66.69686706336216,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,1.765494596162039
DW_Proteomics,30,Common2,Native,whole_job_wall_seconds,20,182.58487068875692,114.47939860912156,68.10547207963536,"[67.03270657747169,69.12115503642053]",68.10547207963536,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,1.594914656323228
DW_Proteomics,30,Public2,Native,task_progress,20,0.1,0.0875,0.0125,"[-0.02515624999999999,0.05625]",0.0125,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",5,11,4,1.142857142857143
DW_Proteomics,30,Public2,Native,task_success,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,30,Public2,Native,action_success_rate,20,0.6249999999999999,0.39333333333333337,0.23166666666666663,"[0.14333333333333334,0.34500000000000003]",0.23166666666666663,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",16,0,4,1.5889830508474572
DW_Proteomics,30,Public2,Native,environment_calls,20,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,30,Public2,Native,generation_calls,20,60.0,30.0,30.0,"[30.0,30.0]",30.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,2.0
DW_Proteomics,30,Public2,Native,pooling_forwards,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,30,Public2,Native,total_tokens,20,239266.0,121020.0,118246.0,"[115802.18125000001,120595.35125]",118246.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,1.9770781688977028
DW_Proteomics,30,Public2,Native,episode_wall_seconds,20,153.06323615419677,87.1291154735256,65.93412068067119,"[64.62438621740976,67.18814187156124]",65.93412068067119,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,1.7567403883573847
DW_Proteomics,30,Public2,Native,whole_job_wall_seconds,20,181.69980900259688,114.47939860912156,67.22041039347532,"[65.74571089459802,68.77878508879307]",67.22041039347532,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,1.5871834689051143
DW_Proteomics,30,ActionPool2,Public2,task_progress,20,0.075,0.1,-0.025,"[-0.05,0.0]",-0.025,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",1,14,5,0.7499999999999999
DW_Proteomics,30,ActionPool2,Public2,task_success,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,30,ActionPool2,Public2,action_success_rate,20,0.6266666666666667,0.6249999999999999,0.0016666666666666856,"[-0.07170833333333332,0.07170833333333314]",0.001666666666666686,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",6,6,8,1.0026666666666668
DW_Proteomics,30,ActionPool2,Public2,environment_calls,20,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,30,ActionPool2,Public2,generation_calls,20,60.0,60.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,30,ActionPool2,Public2,pooling_forwards,20,120.0,0.0,120.0,"[120.0,120.0]",120.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,
DW_Proteomics,30,ActionPool2,Public2,total_tokens,20,237895.95,239266.0,-1370.05,"[-4573.58375,1539.0024999999987]",-1370.0500000000002,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",7,3,10,0.9942739461519815
DW_Proteomics,30,ActionPool2,Public2,episode_wall_seconds,20,509.7569239115634,153.06323615419677,356.69368775736655,"[345.5398681540298,367.4951195302435]",356.69368775736655,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,3.3303681322798595
DW_Proteomics,30,ActionPool2,Public2,whole_job_wall_seconds,20,536.9764839737094,181.69980900259688,355.2766749711125,"[343.3628178055785,366.87862976665247]",355.2766749711125,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,2.955294707910424
DW_Proteomics,30,ActionPool2,Common2,task_progress,20,0.075,0.075,0.0,"[-0.04375,0.05]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",3,12,5,1.0
DW_Proteomics,30,ActionPool2,Common2,task_success,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,30,ActionPool2,Common2,action_success_rate,20,0.6266666666666667,0.49000000000000005,0.1366666666666667,"[0.04166666666666668,0.23670833333333316]",0.13666666666666666,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",13,3,4,1.2789115646258502
DW_Proteomics,30,ActionPool2,Common2,environment_calls,20,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,30,ActionPool2,Common2,generation_calls,20,60.0,60.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,30,ActionPool2,Common2,pooling_forwards,20,120.0,0.0,120.0,"[120.0,120.0]",120.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,
DW_Proteomics,30,ActionPool2,Common2,total_tokens,20,237895.95,243043.65,-5147.7,"[-8386.675,-1914.881250000006]",-5147.700000000001,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",5,0,15,0.978819853964504
DW_Proteomics,30,ActionPool2,Common2,episode_wall_seconds,20,509.7569239115634,153.82598253688775,355.9309413746756,"[345.18153361610416,366.4042562132397]",355.9309413746756,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,3.313854496520591
DW_Proteomics,30,ActionPool2,Common2,whole_job_wall_seconds,20,536.9764839737094,182.58487068875692,354.3916132849525,"[342.9227404280813,365.44070304657686]",354.3916132849524,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",20,0,0,2.940969215839716
DW_Proteomics,30,Public2,Common2,task_progress,20,0.1,0.075,0.025,"[-0.025,0.06875]",0.025,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",6,11,3,1.3333333333333335
DW_Proteomics,30,Public2,Common2,task_success,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,30,Public2,Common2,action_success_rate,20,0.6249999999999999,0.49000000000000005,0.13499999999999998,"[0.02833333333333332,0.24166666666666664]",0.135,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",15,1,4,1.2755102040816324
DW_Proteomics,30,Public2,Common2,environment_calls,20,30.0,30.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,30,Public2,Common2,generation_calls,20,60.0,60.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,1.0
DW_Proteomics,30,Public2,Common2,pooling_forwards,20,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",0,20,0,
DW_Proteomics,30,Public2,Common2,total_tokens,20,239266.0,243043.65,-3777.65,"[-7265.835,93.83499999999627]",-3777.65,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",6,0,14,0.9844569072263357
DW_Proteomics,30,Public2,Common2,episode_wall_seconds,20,153.06323615419677,153.82598253688775,-0.7627463826909662,"[-1.8487029937724582,0.3848006868700029]",-0.7627463826909661,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",7,0,13,0.9950414983859566
DW_Proteomics,30,Public2,Common2,whole_job_wall_seconds,20,181.69980900259688,182.58487068875692,-0.8850616861600429,"[-2.369572331554955,0.714482946733478]",-0.8850616861600429,"{""Proteomics/world3"":10,""Proteomics/world4"":10}",7,0,13,0.9951526011831026
DW_Proteomics,100,ActionPool2,Native,task_progress,6,0.2708333333333333,0.125,0.14583333333333334,"[0.08333333333333333,0.20833333333333334]",0.14583333333333331,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",5,1,0,2.1666666666666665
DW_Proteomics,100,ActionPool2,Native,task_success,6,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,
DW_Proteomics,100,ActionPool2,Native,action_success_rate,6,0.6649999999999999,0.365,0.3,"[0.052791666666666716,0.5466666666666667]",0.30000000000000004,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",5,0,1,1.8219178082191778
DW_Proteomics,100,ActionPool2,Native,environment_calls,6,100.0,100.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,1.0
DW_Proteomics,100,ActionPool2,Native,generation_calls,6,200.0,100.0,100.0,"[100.0,100.0]",100.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,2.0
DW_Proteomics,100,ActionPool2,Native,pooling_forwards,6,400.0,0.0,400.0,"[400.0,400.0]",400.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,
DW_Proteomics,100,ActionPool2,Native,total_tokens,6,800668.8333333334,406414.1666666667,394254.6666666667,"[378824.1666666667,413944.6666666667]",394254.6666666666,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,1.970081013416117
DW_Proteomics,100,ActionPool2,Native,episode_wall_seconds,6,1679.6281852130778,274.87753855623305,1404.7506466568448,"[1393.3470138285,1418.863472548779]",1404.7506466568448,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,6.110459930757377
DW_Proteomics,100,ActionPool2,Native,whole_job_wall_seconds,6,1711.3304786575027,303.54203077964485,1407.7884478778578,"[1396.1234492690612,1422.054230932612]",1407.7884478778578,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,5.6378698998025625
DW_Proteomics,100,Common2,Native,task_progress,6,0.2916666666666667,0.125,0.16666666666666666,"[-0.020833333333333332,0.3541666666666667]",0.16666666666666669,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",5,0,1,2.3333333333333335
DW_Proteomics,100,Common2,Native,task_success,6,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,
DW_Proteomics,100,Common2,Native,action_success_rate,6,0.6216666666666666,0.365,0.25666666666666665,"[0.003333333333333318,0.5316666666666666]",0.25666666666666665,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",4,0,2,1.7031963470319633
DW_Proteomics,100,Common2,Native,environment_calls,6,100.0,100.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,1.0
DW_Proteomics,100,Common2,Native,generation_calls,6,200.0,100.0,100.0,"[100.0,100.0]",100.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,2.0
DW_Proteomics,100,Common2,Native,pooling_forwards,6,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,
DW_Proteomics,100,Common2,Native,total_tokens,6,803011.8333333334,406414.1666666667,396597.6666666667,"[377107.1666666667,415824.1666666667]",396597.6666666666,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,1.9758460683580175
DW_Proteomics,100,Common2,Native,episode_wall_seconds,6,505.15598613442853,274.87753855623305,230.27844757819548,"[227.1056298124604,233.4676712830551]",230.27844757819548,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,1.8377492347599957
DW_Proteomics,100,Common2,Native,whole_job_wall_seconds,6,536.0818899615357,303.54203077964485,232.53985918189088,"[229.00946029120436,236.07025807257742]",232.53985918189088,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,1.7660878415572776
DW_Proteomics,100,Public2,Native,task_progress,6,0.2708333333333333,0.125,0.14583333333333334,"[0.0,0.2916666666666667]",0.14583333333333334,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",3,2,1,2.1666666666666665
DW_Proteomics,100,Public2,Native,task_success,6,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,
DW_Proteomics,100,Public2,Native,action_success_rate,6,0.7166666666666667,0.365,0.3516666666666666,"[0.16166666666666665,0.5466666666666666]",0.3516666666666666,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",5,1,0,1.9634703196347032
DW_Proteomics,100,Public2,Native,environment_calls,6,100.0,100.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,1.0
DW_Proteomics,100,Public2,Native,generation_calls,6,200.0,100.0,100.0,"[100.0,100.0]",100.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,2.0
DW_Proteomics,100,Public2,Native,pooling_forwards,6,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,
DW_Proteomics,100,Public2,Native,total_tokens,6,790930.8333333334,406414.1666666667,384516.6666666667,"[374775.0,391168.0]",384516.6666666667,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,1.9461202344898574
DW_Proteomics,100,Public2,Native,episode_wall_seconds,6,504.2582367210028,274.87753855623305,229.38069816476977,"[227.01886691867062,231.59683562628925]",229.38069816476977,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,1.8344832370428266
DW_Proteomics,100,Public2,Native,whole_job_wall_seconds,6,535.5454639662057,303.54203077964485,232.00343318656087,"[229.71421628026292,234.26632600494972]",232.00343318656087,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,1.764320620082373
DW_Proteomics,100,ActionPool2,Public2,task_progress,6,0.2708333333333333,0.2708333333333333,0.0,"[-0.08333333333333333,0.08333333333333333]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",3,0,3,1.0
DW_Proteomics,100,ActionPool2,Public2,task_success,6,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,
DW_Proteomics,100,ActionPool2,Public2,action_success_rate,6,0.6649999999999999,0.7166666666666667,-0.05166666666666663,"[-0.14499999999999993,0.020083333333332908]",-0.051666666666666625,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",2,0,4,0.927906976744186
DW_Proteomics,100,ActionPool2,Public2,environment_calls,6,100.0,100.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,1.0
DW_Proteomics,100,ActionPool2,Public2,generation_calls,6,200.0,200.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,1.0
DW_Proteomics,100,ActionPool2,Public2,pooling_forwards,6,400.0,0.0,400.0,"[400.0,400.0]",400.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,
DW_Proteomics,100,ActionPool2,Public2,total_tokens,6,800668.8333333334,790930.8333333334,9738.0,"[-3107.0,29738.333333333332]",9738.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",4,0,2,1.0123120753289636
DW_Proteomics,100,ActionPool2,Public2,episode_wall_seconds,6,1679.6281852130778,504.2582367210028,1175.369948492075,"[1163.835836995393,1188.6923852978896]",1175.369948492075,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,3.3308889432030964
DW_Proteomics,100,ActionPool2,Public2,whole_job_wall_seconds,6,1711.3304786575027,535.5454639662057,1175.785014691297,"[1164.1760735651478,1189.0504955737852]",1175.785014691297,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,3.1954905676607357
DW_Proteomics,100,ActionPool2,Common2,task_progress,6,0.2708333333333333,0.2916666666666667,-0.020833333333333332,"[-0.14583333333333334,0.10416666666666667]",-0.020833333333333332,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",2,1,3,0.9285714285714285
DW_Proteomics,100,ActionPool2,Common2,task_success,6,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,
DW_Proteomics,100,ActionPool2,Common2,action_success_rate,6,0.6649999999999999,0.6216666666666666,0.04333333333333337,"[-0.036666666666666604,0.1366666666666667]",0.043333333333333376,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",3,0,3,1.0697050938337802
DW_Proteomics,100,ActionPool2,Common2,environment_calls,6,100.0,100.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,1.0
DW_Proteomics,100,ActionPool2,Common2,generation_calls,6,200.0,200.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,1.0
DW_Proteomics,100,ActionPool2,Common2,pooling_forwards,6,400.0,0.0,400.0,"[400.0,400.0]",400.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,
DW_Proteomics,100,ActionPool2,Common2,total_tokens,6,800668.8333333334,803011.8333333334,-2343.0,"[-18711.666666666668,12516.166666666666]",-2343.0000000000005,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",3,0,3,0.9970822347781924
DW_Proteomics,100,ActionPool2,Common2,episode_wall_seconds,6,1679.6281852130778,505.15598613442853,1174.4721990786493,"[1164.7777955384615,1185.5643155298505]",1174.4721990786493,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,3.3249693784012826
DW_Proteomics,100,ActionPool2,Common2,whole_job_wall_seconds,6,1711.3304786575027,536.0818899615357,1175.2485886959669,"[1165.6846458118719,1186.135888119073]",1175.2485886959669,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",6,0,0,3.1922930259410407
DW_Proteomics,100,Public2,Common2,task_progress,6,0.2708333333333333,0.2916666666666667,-0.020833333333333332,"[-0.14583333333333334,0.10416666666666667]",-0.020833333333333332,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",2,1,3,0.9285714285714285
DW_Proteomics,100,Public2,Common2,task_success,6,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,
DW_Proteomics,100,Public2,Common2,action_success_rate,6,0.7166666666666667,0.6216666666666666,0.09500000000000001,"[-0.026666666666666655,0.19333333333333336]",0.095,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",4,0,2,1.1528150134048258
DW_Proteomics,100,Public2,Common2,environment_calls,6,100.0,100.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,1.0
DW_Proteomics,100,Public2,Common2,generation_calls,6,200.0,200.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,1.0
DW_Proteomics,100,Public2,Common2,pooling_forwards,6,0.0,0.0,0.0,"[0.0,0.0]",0.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",0,6,0,
DW_Proteomics,100,Public2,Common2,total_tokens,6,790930.8333333334,803011.8333333334,-12081.0,"[-26666.833333333332,5929.166666666667]",-12081.0,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",3,0,3,0.9849553898230226
DW_Proteomics,100,Public2,Common2,episode_wall_seconds,6,504.2582367210028,505.15598613442853,-0.8977494134257237,"[-4.165011663921177,3.5353002172584334]",-0.8977494134257238,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",4,0,2,0.9982228273284545
DW_Proteomics,100,Public2,Common2,whole_job_wall_seconds,6,535.5454639662057,536.0818899615357,-0.5364259953300158,"[-4.138320828322321,4.204166745922218]",-0.5364259953300159,"{""Proteomics/world3"":3,""Proteomics/world4"":3}",4,0,2,0.99899935811044
MADE,10,ActionPool2,Native,SUN,20,4.85,4.75,0.1,"[-1.05,1.3012499999999931]",0.1,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",10,2,8,1.0210526315789472
MADE,10,ActionPool2,Native,AUDC,20,0.49650000000000005,0.5015000000000001,-0.005,"[-0.12249999999999998,0.12603749999999977]",-0.005000000000000006,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",11,1,8,0.9900299102691924
MADE,10,ActionPool2,Native,candidate_oracle_calls,20,10.0,10.0,0.0,"[0.0,0.0]",0.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",0,20,0,1.0
MADE,10,ActionPool2,Native,environment_calls,20,20.35,21.0,-0.65,"[-2.3,1.0512499999999931]",-0.65,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",8,2,10,0.9690476190476192
MADE,10,ActionPool2,Native,generation_calls,20,40.8,21.7,19.1,"[15.6,22.6]",19.1,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.8801843317972349
MADE,10,ActionPool2,Native,pooling_forwards,20,49.0,0.0,49.0,"[44.1,54.50249999999998]",49.0,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,
MADE,10,ActionPool2,Native,total_tokens,20,86192.55,47522.9,38669.65,"[31172.682500000003,46671.74625]",38669.65,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",20,0,0,1.813705602982983
MADE,10,ActionPool2,Native,episode_wall_seconds,20,737.1802853434347,427.4668083343422,309.71347700909246,"[231.9334180047078,383.8055607035482]",309.71347700909246,"{""Au-K-Tb"":10,""Mg-Sn-Sr"":10}",19,0,1,1.7245322232524092
