job_id,arm,task_id,seed,candidate_attempt,official_SUN
support-final-8f46b298f45606301f129592,uq_only_support_aware,Co-Mg-Na,3,5,0
support-final-8f46b298f45606301f129592,uq_only_support_aware,Co-Mg-Na,3,6,0
support-final-8f46b298f45606301f129592,uq_only_support_aware,Co-Mg-Na,3,7,0
support-final-8f46b298f45606301f129592,uq_only_support_aware,Co-Mg-Na,3,8,0
support-final-8f46b298f45606301f129592,uq_only_support_aware,Co-Mg-Na,3,9,0
support-final-8f46b298f45606301f129592,uq_only_support_aware,Co-Mg-Na,3,10,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,0,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,1,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,2,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,3,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,4,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,5,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,6,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,7,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,8,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,9,0
support-final-d5b33bead70e71d6523996b6,uq_only_support_aware,Co-Mg-Na,4,10,0
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,0,0
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,1,0
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,2,0
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,3,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,4,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,5,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,6,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,7,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,8,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,9,1
component-final-2e27f5563acb699daae1d131,es_only_independent,Al-Li-V,2,10,1
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,0,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,1,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,2,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,3,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,4,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,5,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,6,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,7,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,8,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,9,0
component-final-8e1fbdae4c717bead751ef3f,es_only_independent,Al-Li-V,3,10,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,0,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,1,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,2,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,3,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,4,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,5,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,6,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,7,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,8,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,9,0
component-final-d183e09d99cadf104f59d07e,es_only_independent,Al-Li-V,4,10,0
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,0,0
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,1,1
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,2,1
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,3,2
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,4,2
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,5,2
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,6,2
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,7,3
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,8,4
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,9,4
component-final-b20a8fccedb10da7d5ed97a6,es_only_independent,Al-V-Zn,2,10,4
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,0,0
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,1,1
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,2,1
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,3,2
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,4,3
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,5,3
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,6,4
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,7,5
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,8,5
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,9,5
component-final-02fb34c6b01aed253ffa4730,es_only_independent,Al-V-Zn,3,10,5
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,0,0
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,1,1
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,2,1
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,3,1
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,4,1
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,5,1
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,6,2
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,7,3
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,8,3
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,9,3
component-final-2ba86fe5167c7c377083c728,es_only_independent,Al-V-Zn,4,10,3
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,0,0
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,1,1
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,2,1
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,3,1
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,4,1
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,5,1
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,6,1
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,7,1
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,8,1
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,9,1
component-final-637e688029854bff551ffb68,es_only_independent,Au-K-Tb,2,10,1
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,0,0
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,1,0
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,2,1
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,3,1
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,4,1
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,5,1
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,6,1
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,7,1
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,8,1
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,9,1
component-final-f01350a0031f3cb06d45632e,es_only_independent,Au-K-Tb,3,10,1
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,0,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,1,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,2,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,3,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,4,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,5,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,6,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,7,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,8,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,9,0
component-final-fd363bc50f56142b92b62728,es_only_independent,Au-K-Tb,4,10,1
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,0,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,1,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,2,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,3,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,4,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,5,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,6,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,7,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,8,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,9,0
component-final-309c3c6fb2c047a93c1f8575,es_only_independent,Co-Dy-W,2,10,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,0,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,1,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,2,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,3,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,4,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,5,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,6,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,7,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,8,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,9,0
component-final-ced0af809caafbfd44aa8165,es_only_independent,Co-Dy-W,3,10,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,0,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,1,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,2,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,3,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,4,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,5,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,6,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,7,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,8,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,9,0
component-final-60a0f011651058cfacc89f7b,es_only_independent,Co-Dy-W,4,10,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,0,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,1,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,2,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,3,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,4,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,5,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,6,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,7,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,8,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,9,0
component-final-7cc2c2335ff1e079999ecabb,es_only_independent,Co-Mg-Na,2,10,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,0,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,1,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,2,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,3,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,4,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,5,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,6,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,7,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,8,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,9,0
component-final-827fb29e7d467a5c1448a2d5,es_only_independent,Co-Mg-Na,3,10,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,0,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,1,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,2,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,3,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,4,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,5,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,6,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,7,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,8,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,9,0
component-final-209f38eb700cca3d60e9efa7,es_only_independent,Co-Mg-Na,4,10,1
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,0,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,1,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,2,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,3,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,4,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,5,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,6,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,7,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,8,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,9,0
support-final-bceab85ac67db411774a2563,full_support_aware,Al-Li-V,2,10,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,0,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,1,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,2,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,3,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,4,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,5,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,6,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,7,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,8,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,9,0
support-final-2b96c9fd2ded8ff4d3c9fa7b,full_support_aware,Al-Li-V,3,10,0
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,0,0
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,1,0
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,2,0
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,3,1
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,4,2
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,5,2
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,6,2
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,7,2
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,8,2
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,9,2
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,10,2
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,0,0
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,1,1
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,2,1
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,3,1
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,4,1
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,5,2
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,6,2
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,7,3
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,8,4
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,9,4
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,10,4
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,0,0
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,1,1
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,2,1
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,3,2
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,4,3
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,5,3
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,6,3
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,7,3
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,8,3
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,9,3
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,10,3
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,0,0
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,1,1
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,2,1
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,3,1
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,4,1
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,5,1
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,6,1
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,7,2
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,8,3
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,9,4
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,10,4
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,0,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,1,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,2,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,3,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,4,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,5,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,6,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,7,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,8,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,9,0
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,10,0
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,0,0
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,1,0
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,2,1
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,3,1
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,4,1
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,5,2
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,6,3
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,7,3
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,8,3
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,9,3
support-final-5b6d1b84cc2ee0f52bb1c366,full_support_aware,Au-K-Tb,3,10,3
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,0,0
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,1,0
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,2,0
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,3,0
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,4,0
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,5,0
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,6,0
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,7,1
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,8,1
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,9,1
support-final-17ba56fb5d378648ebbbe7c8,full_support_aware,Au-K-Tb,4,10,1
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,0,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,1,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,2,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,3,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,4,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,5,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,6,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,7,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,8,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,9,0
support-final-fdb8c5628b1505159c52f7cc,full_support_aware,Co-Dy-W,2,10,0
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,0,0
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,1,0
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,2,0
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,3,0
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,4,1
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,5,1
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,6,1
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,7,1
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,8,1
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,9,1
support-final-756405aa341c84c08489f23c,full_support_aware,Co-Dy-W,3,10,1
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,0,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,1,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,2,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,3,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,4,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,5,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,6,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,7,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,8,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,9,0
support-final-f6823e6cdf872a727ba2d1e8,full_support_aware,Co-Dy-W,4,10,0
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,0,0
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,1,0
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,2,0
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,3,0
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,4,0
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,5,0
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,6,0
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,7,1
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,8,1
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,9,1
support-final-03a88c2191e750bc3ef7d49f,full_support_aware,Co-Mg-Na,2,10,2
