task_id,budget,seed,arm,job_id,query,SUN
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,1,0
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,2,0
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,3,0
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,4,0
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,5,0
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,6,0
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,7,0
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,8,0
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,9,0
Co-Pd-Tl,10,2,es_only_independent,component-final-e4bf3b453ceb5bc2b6058668,10,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,0,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,1,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,2,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,3,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,4,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,5,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,6,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,7,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,8,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,9,0
Co-Pd-Tl,10,3,es_only_independent,component-final-438db475a0bdb477ce8df268,10,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,0,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,1,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,2,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,3,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,4,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,5,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,6,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,7,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,8,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,9,0
Co-Pd-Tl,10,4,es_only_independent,component-final-4196966d5c53dfe11bcc143c,10,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,0,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,1,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,2,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,3,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,4,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,5,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,6,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,7,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,8,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,9,0
Co-Pd-Tl,10,2,full_support_aware,support-final-3c7a01fbc23fb606dce7a9d6,10,0
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,0,0
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,1,0
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,2,1
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,3,1
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,4,1
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,5,1
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,6,2
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,7,2
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,8,3
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,9,3
Ga-Ho-Lu,10,2,baseline_reference,component-final-43aa37d047cc1f695b405364,10,4
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,0,0
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,1,0
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,2,0
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,3,1
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,4,1
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,5,1
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,6,2
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,7,2
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,8,3
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,9,4
Ga-Ho-Lu,10,3,baseline_reference,component-final-0b794010d9d728a44ef9b580,10,5
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,0,0
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,1,1
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,2,2
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,3,2
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,4,3
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,5,4
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,6,4
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,7,4
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,8,5
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,9,5
Ga-Ho-Lu,10,4,baseline_reference,component-final-9c6d0e95f17bee2c910f2581,10,5
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,0,0
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,1,1
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,2,2
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,3,3
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,4,3
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,5,3
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,6,4
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,7,5
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,8,6
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,9,6
Ga-Ho-Lu,10,2,uq_only_support_aware,support-final-734638a13232cf33fc56501c,10,6
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,0,0
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,1,1
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,2,1
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,3,1
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,4,1
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,5,2
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,6,2
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,7,2
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,8,3
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,9,3
Ga-Ho-Lu,10,3,uq_only_support_aware,support-final-457a10ecbf532b6fd06f39e4,10,3
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,0,0
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,1,1
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,2,2
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,3,3
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,4,3
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,5,3
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,6,3
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,7,3
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,8,3
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,9,3
Ga-Ho-Lu,10,2,es_only_independent,component-final-db8afb47c42b962ce65c01b6,10,3
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,0,0
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,1,1
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,2,2
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,3,2
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,4,2
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,5,2
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,6,2
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,7,2
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,8,2
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,9,2
Ga-Ho-Lu,10,3,es_only_independent,component-final-d8e2ace6c4e96aab950ba769,10,2
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,0,0
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,1,1
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,2,2
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,3,3
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,4,3
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,5,3
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,6,3
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,7,3
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,8,3
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,9,3
Ga-Ho-Lu,10,4,es_only_independent,component-final-c45c02cfcfba22369cf3d67e,10,4
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,0,0
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,1,1
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,2,1
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,3,2
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,4,2
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,5,3
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,6,3
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,7,3
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,8,3
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,9,3
Ga-Ho-Lu,10,2,full_support_aware,support-final-fc0043a22db53c8ad31ef9fd,10,3
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,0,0
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,1,1
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,2,2
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,3,3
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,4,3
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,5,3
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,6,3
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,7,3
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,8,4
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,9,4
Ga-Pt-Tm,10,2,baseline_reference,component-final-ad88bcc33aed1830b5c23909,10,5
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,0,0
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,1,1
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,2,2
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,3,2
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,4,2
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,5,2
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,6,2
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,7,2
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,8,2
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,9,2
Ga-Pt-Tm,10,3,baseline_reference,component-final-73db923e88523fa0fa68dae5,10,2
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,0,0
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,1,1
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,2,1
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,3,2
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,4,2
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,5,2
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,6,3
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,7,4
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,8,4
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,9,5
Ga-Pt-Tm,10,4,baseline_reference,component-final-fc418323f51d699f8e0035cc,10,5
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,0,0
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,1,1
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,2,1
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,3,1
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,4,2
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,5,3
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,6,3
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,7,3
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,8,3
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,9,3
Ga-Pt-Tm,10,2,uq_only_support_aware,support-final-65994611b3b615e30901469d,10,3
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,0,0
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,1,1
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,2,1
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,3,1
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,4,2
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,5,2
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,6,2
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,7,2
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,8,2
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,9,3
Ga-Pt-Tm,10,3,uq_only_support_aware,support-final-72aa86a5713ed896e3b40dbb,10,3
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,0,0
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,1,0
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,2,1
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,3,2
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,4,2
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,5,2
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,6,2
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,7,2
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,8,2
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,9,2
Ga-Pt-Tm,10,2,es_only_independent,component-final-ed99d1ea49499e63db797f3a,10,2
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,0,0
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,1,1
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,2,1
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,3,1
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,4,2
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,5,2
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,6,2
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,7,3
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,8,3
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,9,3
Ga-Pt-Tm,10,3,es_only_independent,component-final-6cb50401ed7ce82b3f74f4ba,10,3
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,0,0
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,1,1
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,2,1
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,3,1
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,4,2
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,5,3
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,6,4
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,7,5
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,8,6
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,9,7
Ga-Pt-Tm,10,4,es_only_independent,component-final-ed296383b5dd723eb7f3f420,10,7
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,0,0
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,1,1
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,2,1
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,3,2
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,4,2
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,5,2
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,6,3
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,7,3
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,8,4
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,9,5
Ga-Pt-Tm,10,2,full_support_aware,support-final-b97c118de29096b29157a22f,10,5
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,0,0
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,1,1
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,2,2
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,3,3
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,4,3
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,5,4
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,6,5
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,7,6
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,8,6
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,9,6
Hf-Ni-Zr,10,2,baseline_reference,component-final-3d03035528cf4d1c96e2f688,10,6
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,0,0
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,1,1
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,2,2
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,3,3
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,4,3
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,5,4
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,6,5
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,7,6
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,8,6
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,9,7
Hf-Ni-Zr,10,3,baseline_reference,component-final-3507a0495ad91ac725a68882,10,8
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,0,0
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,1,1
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,2,1
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,3,2
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,4,3
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,5,3
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,6,3
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,7,4
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,8,4
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,9,5
Hf-Ni-Zr,10,2,uq_only_support_aware,support-final-8f64ca7a761847f2f585eaf7,10,5
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,0,0
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,1,1
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,2,2
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,3,2
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,4,3
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,5,4
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,6,4
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,7,4
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,8,4
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,9,4
Hf-Ni-Zr,10,3,uq_only_support_aware,support-final-08b058c2dd9afd5e0f0a30e3,10,4
Hf-Ni-Zr,10,2,es_only_independent,component-final-de5a461c2d13160643320341,0,0
Hf-Ni-Zr,10,2,es_only_independent,component-final-de5a461c2d13160643320341,1,0
Hf-Ni-Zr,10,2,es_only_independent,component-final-de5a461c2d13160643320341,2,0
